time_iso8601,stars_cumulative
2024-04-23 00:00:00+00:00,269
2024-04-24 00:00:00+00:00,270
2024-05-07 00:00:00+00:00,271
2024-05-15 00:00:00+00:00,273
2024-06-07 00:00:00+00:00,274
2024-06-16 00:00:00+00:00,275
2024-06-19 00:00:00+00:00,276
2024-07-08 00:00:00+00:00,277
2024-07-13 00:00:00+00:00,278
2024-07-18 00:00:00+00:00,279
2024-07-19 00:00:00+00:00,280
2024-07-25 00:00:00+00:00,281
2024-07-26 00:00:00+00:00,282
2024-08-01 00:00:00+00:00,283
2024-08-08 00:00:00+00:00,284
2024-08-09 00:00:00+00:00,285
2024-08-14 00:00:00+00:00,286
2024-08-28 00:00:00+00:00,287
2024-09-04 00:00:00+00:00,288
2024-09-09 00:00:00+00:00,289
2024-09-12 00:00:00+00:00,290
2024-09-21 00:00:00+00:00,291
2024-09-28 00:00:00+00:00,292
2024-10-08 00:00:00+00:00,293
2024-10-28 00:00:00+00:00,294
2024-10-30 00:00:00+00:00,295
2024-11-09 00:00:00+00:00,296
2024-11-14 00:00:00+00:00,297
2024-11-19 00:00:00+00:00,299
2024-11-20 00:00:00+00:00,300
2024-11-21 00:00:00+00:00,301
2024-11-26 00:00:00+00:00,302
2024-12-05 00:00:00+00:00,303
2024-12-11 00:00:00+00:00,304
2024-12-12 00:00:00+00:00,305
2024-12-13 00:00:00+00:00,306
2024-12-19 00:00:00+00:00,307
2024-12-31 00:00:00+00:00,308
2025-01-13 00:00:00+00:00,309
2025-01-22 00:00:00+00:00,310
2025-02-19 00:00:00+00:00,311
2025-02-23 00:00:00+00:00,312
2025-02-25 00:00:00+00:00,313
2025-03-19 00:00:00+00:00,314
